Observation,DataMarking,UnitMulitplier,UnitofMeasure,MeasureType,QualityIndicator,GeographyCode,GeographyLabel,Time,Measure Type,Score Band
5.46,,1,Percent,Percentage,15.76700162,CF,,2013,Worthwhile,0-4 Very low
5.42,,1,Percent,Percentage,17.03397924,CG,,2013,Worthwhile,0-4 Very low
6.82,,1,Percent,Percentage,17.92391298,CH,,2013,Worthwhile,0-4 Very low
6.15,,1,Percent,Percentage,15.07553323,CJ,,2013,Worthwhile,0-4 Very low
4.7,,1,Percent,Percentage,16.56166037,CK,,2013,Worthwhile,0-4 Very low
7.38,,1,Percent,Percentage,12.04382177,CL,,2013,Worthwhile,0-4 Very low
7.24,,1,Percent,Percentage,15.48234146,CM,,2013,Worthwhile,0-4 Very low
6.19,,1,Percent,Percentage,12.96244502,CN,,2013,Worthwhile,0-4 Very low
3.36,,1,Percent,Percentage,19.51588404,CQ,,2013,Worthwhile,0-4 Very low
3.23,,1,Percent,Percentage,22.4890929,CR,,2013,Worthwhile,0-4 Very low
4.65,,1,Percent,Percentage,16.92014812,CS,,2013,Worthwhile,0-4 Very low
3.12,,1,Percent,Percentage,25.54716779,CT,,2013,Worthwhile,0-4 Very low
3.26,,1,Percent,Percentage,22.09503844,CU,,2013,Worthwhile,0-4 Very low
4.39,,1,Percent,Percentage,21.2034284,CW,,2013,Worthwhile,0-4 Very low
4.81,,1,Percent,Percentage,21.04446377,CX,,2013,Worthwhile,0-4 Very low
3.42,,1,Percent,Percentage,19.53551893,CY,,2013,Worthwhile,0-4 Very low
5.17,,1,Percent,Percentage,18.22707205,CZ,,2013,Worthwhile,0-4 Very low
4.45,,1,Percent,Percentage,15.90460695,DA,,2013,Worthwhile,0-4 Very low
4.43,,1,Percent,Percentage,14.87802439,DB,,2013,Worthwhile,0-4 Very low
5.88,,1,Percent,Percentage,15.03834427,EB,,2013,Worthwhile,0-4 Very low
5.14,,1,Percent,Percentage,14.07293723,EC,,2013,Worthwhile,0-4 Very low
5.79,,1,Percent,Percentage,15.94854409,EE,,2013,Worthwhile,0-4 Very low
4.19,,1,Percent,Percentage,18.34281865,EF,,2013,Worthwhile,0-4 Very low
5.62,,1,Percent,Percentage,16.81268679,EH,,2013,Worthwhile,0-4 Very low
6.44,,1,Percent,Percentage,13.21988824,EJ,,2013,Worthwhile,0-4 Very low
2.85,,1,Percent,Percentage,21.45813764,EM,,2013,Worthwhile,0-4 Very low
2.75,,1,Percent,Percentage,25.54450744,EQ,,2013,Worthwhile,0-4 Very low
5.49,,1,Percent,Percentage,17.84711643,ET,,2013,Worthwhile,0-4 Very low
5.77,,1,Percent,Percentage,19.66351677,EU,,2013,Worthwhile,0-4 Very low
5.15,,1,Percent,Percentage,23.73402833,EW,,2013,Worthwhile,0-4 Very low
5.78,,1,Percent,Percentage,15.27985104,EX,,2013,Worthwhile,0-4 Very low
6.03,,1,Percent,Percentage,14.84951939,EY,,2013,Worthwhile,0-4 Very low
4.76,,1,Percent,Percentage,15.95038577,FA,,2013,Worthwhile,0-4 Very low
4.4,,1,Percent,Percentage,18.09620875,FB,,2013,Worthwhile,0-4 Very low
5.35,,1,Percent,Percentage,15.44887288,FC,,2013,Worthwhile,0-4 Very low
4.1,,1,Percent,Percentage,16.53150547,FD,,2013,Worthwhile,0-4 Very low
3.88,,1,Percent,Percentage,20.1580503,FF,,2013,Worthwhile,0-4 Very low
5.01,,1,Percent,Percentage,16.13648571,FK,,2013,Worthwhile,0-4 Very low
3.99,,1,Percent,Percentage,20.05737061,FN,,2013,Worthwhile,0-4 Very low
0.97,,1,Percent,Percentage,64.16103481,FP,,2013,Worthwhile,0-4 Very low
4.42,,1,Percent,Percentage,15.10936138,FY,,2013,Worthwhile,0-4 Very low
5.89,,1,Percent,Percentage,19.57437824,GA,,2013,Worthwhile,0-4 Very low
4.74,,1,Percent,Percentage,17.89748714,GF,,2013,Worthwhile,0-4 Very low
3.38,,1,Percent,Percentage,19.9007906,GG,,2013,Worthwhile,0-4 Very low
8.22,,1,Percent,Percentage,14.36586625,GL,,2013,Worthwhile,0-4 Very low
3.43,,1,Percent,Percentage,20.92922824,HA,,2013,Worthwhile,0-4 Very low
5.08,,1,Percent,Percentage,27.19655524,HB,,2013,Worthwhile,0-4 Very low
3.26,,1,Percent,Percentage,23.03502241,HC,,2013,Worthwhile,0-4 Very low
3.32,,1,Percent,Percentage,22.75408817,HD,,2013,Worthwhile,0-4 Very low
3.58,,1,Percent,Percentage,17.78258672,HE,,2013,Worthwhile,0-4 Very low
5.42,,1,Percent,Percentage,14.76127644,HG,,2013,Worthwhile,0-4 Very low
4.72,,1,Percent,Percentage,15.03354422,HH,,2013,Worthwhile,0-4 Very low
4.92,,1,Percent,Percentage,16.70260927,HN,,2013,Worthwhile,0-4 Very low
4.67,,1,Percent,Percentage,17.61934654,HP,,2013,Worthwhile,0-4 Very low
3.14,,1,Percent,Percentage,20.96340652,HX,,2013,Worthwhile,0-4 Very low
3.51,,1,Percent,Percentage,20.02820514,HY,,2013,Worthwhile,0-4 Very low
5.08,,1,Percent,Percentage,18.52203614,JA,,2013,Worthwhile,0-4 Very low
3.63,,1,Percent,Percentage,18.96007945,KA,,2013,Worthwhile,0-4 Very low
5.1,,1,Percent,Percentage,36.38938658,KB,,2013,Worthwhile,0-4 Very low
3.24,,1,Percent,Percentage,27.4778263,KC,,2013,Worthwhile,0-4 Very low
5.05,,1,Percent,Percentage,21.39091584,KF,,2013,Worthwhile,0-4 Very low
5.11,,1,Percent,Percentage,17.43144509,KG,,2013,Worthwhile,0-4 Very low
5.53,,1,Percent,Percentage,17.28575161,LC,,2013,Worthwhile,0-4 Very low
2.98,,1,Percent,Percentage,22.03751272,MA,,2013,Worthwhile,0-4 Very low
3.14,,1,Percent,Percentage,20.84974926,MB,,2013,Worthwhile,0-4 Very low
3.57,,1,Percent,Percentage,18.84348081,MC,,2013,Worthwhile,0-4 Very low
3.51,,1,Percent,Percentage,21.92064125,MD,,2013,Worthwhile,0-4 Very low
3.18,,1,Percent,Percentage,24.42083347,ME,,2013,Worthwhile,0-4 Very low
2.76,,1,Percent,Percentage,22.52742138,MF,,2013,Worthwhile,0-4 Very low
4.38,,1,Percent,Percentage,21.78562586,MG,,2013,Worthwhile,0-4 Very low
5.26,,1,Percent,Percentage,16.39685388,ML,,2013,Worthwhile,0-4 Very low
5.53,,1,Percent,Percentage,20.14755337,MR,,2013,Worthwhile,0-4 Very low
3.68,,1,Percent,Percentage,18.76904275,MS,,2013,Worthwhile,0-4 Very low
4.51,,1,Percent,Percentage,14.78818257,MW,,2013,Worthwhile,0-4 Very low
3.15,,1,Percent,Percentage,20.48562817,NA,,2013,Worthwhile,0-4 Very low
3.46,,1,Percent,Percentage,20.69442372,NC,,2013,Worthwhile,0-4 Very low
5.92,,1,Percent,Percentage,16.00818433,NE,,2013,Worthwhile,0-4 Very low
3.97,,1,Percent,Percentage,17.63026095,NG,,2013,Worthwhile,0-4 Very low
2.21,,1,Percent,Percentage,25.5830361,NJ,,2013,Worthwhile,0-4 Very low
5.68,,1,Percent,Percentage,19.83177942,NL,,2013,Worthwhile,0-4 Very low
4.78,,1,Percent,Percentage,20.08263599,NN,,2013,Worthwhile,0-4 Very low
3.88,,1,Percent,Percentage,21.66430095,NQ,,2013,Worthwhile,0-4 Very low
4.39,,1,Percent,Percentage,19.60781588,NS,,2013,Worthwhile,0-4 Very low
5.09,,1,Percent,Percentage,20.27812891,NU,,2013,Worthwhile,0-4 Very low
6.87,,1,Percent,Percentage,16.54582247,NX,,2013,Worthwhile,0-4 Very low
4.52,,1,Percent,Percentage,16.3072227,NZ,,2013,Worthwhile,0-4 Very low
4.58,,1,Percent,Percentage,16.38981133,PB,,2013,Worthwhile,0-4 Very low
4.27,,1,Percent,Percentage,20.07311522,PD,,2013,Worthwhile,0-4 Very low
4.95,,1,Percent,Percentage,17.97611893,PF,,2013,Worthwhile,0-4 Very low
5.04,,1,Percent,Percentage,17.70295089,PH,,2013,Worthwhile,0-4 Very low
6.46,,1,Percent,Percentage,14.89670656,PK,,2013,Worthwhile,0-4 Very low
6.94,,1,Percent,Percentage,15.66848985,PL,,2013,Worthwhile,0-4 Very low
5.42,,1,Percent,Percentage,15.8247459,PM,,2013,Worthwhile,0-4 Very low
3.97,,1,Percent,Percentage,17.22326268,PP,,2013,Worthwhile,0-4 Very low
5.94,,1,Percent,Percentage,16.21361128,PR,,2013,Worthwhile,0-4 Very low
5.35,,1,Percent,Percentage,16.19748419,PT,,2013,Worthwhile,0-4 Very low
5.4,,1,Percent,Percentage,24.00005741,QA,,2013,Worthwhile,0-4 Very low
3.32,,1,Percent,Percentage,24.25741163,QB,,2013,Worthwhile,0-4 Very low
4.18,,1,Percent,Percentage,24.66295786,QC,,2013,Worthwhile,0-4 Very low
3.51,,1,Percent,Percentage,19.58139424,QD,,2013,Worthwhile,0-4 Very low
2.92,,1,Percent,Percentage,20.43874959,QE,,2013,Worthwhile,0-4 Very low
3.31,,1,Percent,Percentage,31.3043726,QF,,2013,Worthwhile,0-4 Very low
5.77,,1,Percent,Percentage,16.01186514,QG,,2013,Worthwhile,0-4 Very low
3.56,,1,Percent,Percentage,18.81204794,QH,,2013,Worthwhile,0-4 Very low
8.08,,1,Percent,Percentage,14.87138592,QJ,,2013,Worthwhile,0-4 Very low
6.35,,1,Percent,Percentage,16.92937824,QK,,2013,Worthwhile,0-4 Very low
3.15,,1,Percent,Percentage,22.25818964,QL,,2013,Worthwhile,0-4 Very low
1.85,,1,Percent,Percentage,31.4708851,QM,,2013,Worthwhile,0-4 Very low
3.91,,1,Percent,Percentage,15.84773472,QN,,2013,Worthwhile,0-4 Very low
3.54,,1,Percent,Percentage,20.09565552,QP,,2013,Worthwhile,0-4 Very low
3.43,,1,Percent,Percentage,20.54340521,QQ,,2013,Worthwhile,0-4 Very low
5.27,,1,Percent,Percentage,18.29690332,QR,,2013,Worthwhile,0-4 Very low
7.55,,1,Percent,Percentage,14.37458751,QS,,2013,Worthwhile,0-4 Very low
2.5,,1,Percent,Percentage,23.17125589,QT,,2013,Worthwhile,0-4 Very low
6.88,,1,Percent,Percentage,15.29651148,QU,,2013,Worthwhile,0-4 Very low
3.86,,1,Percent,Percentage,24.93809853,QW,,2013,Worthwhile,0-4 Very low
2.91,,1,Percent,Percentage,20.27598956,QX,,2013,Worthwhile,0-4 Very low
7.26,,1,Percent,Percentage,14.33003038,QY,,2013,Worthwhile,0-4 Very low
4.76,,1,Percent,Percentage,17.66544659,QZ,,2013,Worthwhile,0-4 Very low
1.59,,1,Percent,Percentage,58.19001828,RA,,2013,Worthwhile,0-4 Very low
3.13,,1,Percent,Percentage,19.59646081,RB,,2013,Worthwhile,0-4 Very low
6.24,,1,Percent,Percentage,14.27740813,RC,,2013,Worthwhile,0-4 Very low
1.42,,1,Percent,Percentage,60.83881842,RD,,2013,Worthwhile,0-4 Very low
7.24,,1,Percent,Percentage,13.91842162,RE,,2013,Worthwhile,0-4 Very low
4.44,,1,Percent,Percentage,18.89205874,RF,,2013,Worthwhile,0-4 Very low
3.38,,1,Percent,Percentage,24.63985882,RG,,2013,Worthwhile,0-4 Very low
3.12,,1,Percent,Percentage,22.59754111,RH,,2013,Worthwhile,0-4 Very low
1.18,,1,Percent,Percentage,59.23892256,RJ,,2013,Worthwhile,0-4 Very low
14.9,,1,Percent,Percentage,0.825999289,Total,,2013,Worthwhile,5-6 Low
12.62,,1,Percent,Percentage,32.88056266,10,,2013,Worthwhile,5-6 Low
14.83,,1,Percent,Percentage,24.67818969,20,,2013,Worthwhile,5-6 Low
12.69,,1,Percent,Percentage,30.478926,30,,2013,Worthwhile,5-6 Low
8.62,,1,Percent,Percentage,30.25150441,40,,2013,Worthwhile,5-6 Low
8.93,,1,Percent,Percentage,40.13965055,50,,2013,Worthwhile,5-6 Low
16.13,,1,Percent,Percentage,26.23889655,60,,2013,Worthwhile,5-6 Low
19.51,,1,Percent,Percentage,16.38567879,70,,2013,Worthwhile,5-6 Low
10.45,,1,Percent,Percentage,33.06583996,80,,2013,Worthwhile,5-6 Low
9,,1,Percent,Percentage,39.66437531,90,,2013,Worthwhile,5-6 Low
7.77,,1,Percent,Percentage,38.73963134,100,,2013,Worthwhile,5-6 Low
15.02,,1,Percent,Percentage,43.61432959,110,,2013,Worthwhile,5-6 Low
16.66,,1,Percent,Percentage,20.04847187,120,,2013,Worthwhile,5-6 Low
12.76,,1,Percent,Percentage,22.92833956,130,,2013,Worthwhile,5-6 Low
9.73,,1,Percent,Percentage,32.31420308,140,,2013,Worthwhile,5-6 Low
5.15,,1,Percent,Percentage,59.65728919,150,,2013,Worthwhile,5-6 Low
8.15,,1,Percent,Percentage,51.75899416,160,,2013,Worthwhile,5-6 Low
12.5,,1,Percent,Percentage,38.33569015,170,,2013,Worthwhile,5-6 Low
12.33,,1,Percent,Percentage,19.46257876,180,,2013,Worthwhile,5-6 Low
21.79,,1,Percent,Percentage,17.28754624,190,,2013,Worthwhile,5-6 Low
10.73,,1,Percent,Percentage,44.23404302,200,,2013,Worthwhile,5-6 Low
8.52,,1,Percent,Percentage,59.27141519,210,,2013,Worthwhile,5-6 Low
7.91,,1,Percent,Percentage,28.42869774,220,,2013,Worthwhile,5-6 Low
16.08,,1,Percent,Percentage,25.51773883,230,,2013,Worthwhile,5-6 Low
9.59,,1,Percent,Percentage,38.75461135,240,,2013,Worthwhile,5-6 Low
17.11,,1,Percent,Percentage,24.14474632,250,,2013,Worthwhile,5-6 Low
6.02,,1,Percent,Percentage,50.38937949,260,,2013,Worthwhile,5-6 Low
11.11,,1,Percent,Percentage,18.25879487,11UB,,2013,Worthwhile,5-6 Low
14.94,,1,Percent,Percentage,20.24042253,11UC,,2013,Worthwhile,5-6 Low
6.87,,1,Percent,Percentage,40.77704657,11UE,,2013,Worthwhile,5-6 Low
13.96,,1,Percent,Percentage,17.28160753,11UF,,2013,Worthwhile,5-6 Low
7.76,,1,Percent,Percentage,32.74259363,12UB,,2013,Worthwhile,5-6 Low
9.76,,1,Percent,Percentage,25.77091152,12UC,,2013,Worthwhile,5-6 Low
18.32,,1,Percent,Percentage,22.27016399,12UD,,2013,Worthwhile,5-6 Low
14.41,,1,Percent,Percentage,21.90993541,12UE,,2013,Worthwhile,5-6 Low
17.61,,1,Percent,Percentage,15.48380209,12UG,,2013,Worthwhile,5-6 Low
10.13,,1,Percent,Percentage,25.14540539,16UB,,2013,Worthwhile,5-6 Low
18.91,,1,Percent,Percentage,24.53097349,16UC,,2013,Worthwhile,5-6 Low
9.97,,1,Percent,Percentage,24.89755442,16UD,,2013,Worthwhile,5-6 Low
13.8,,1,Percent,Percentage,27.72784398,16UE,,2013,Worthwhile,5-6 Low
12.12,,1,Percent,Percentage,27.26049047,16UF,,2013,Worthwhile,5-6 Low
12.53,,1,Percent,Percentage,17.71264213,16UG,,2013,Worthwhile,5-6 Low
13.86,,1,Percent,Percentage,20.45661083,17UB,,2013,Worthwhile,5-6 Low
12.01,,1,Percent,Percentage,28.94382738,17UC,,2013,Worthwhile,5-6 Low
10.03,,1,Percent,Percentage,28.53018632,17UD,,2013,Worthwhile,5-6 Low
12.7,,1,Percent,Percentage,27.71953952,17UF,,2013,Worthwhile,5-6 Low
14.97,,1,Percent,Percentage,19.45803831,17UG,,2013,Worthwhile,5-6 Low
19.3,,1,Percent,Percentage,19.48660883,17UH,,2013,Worthwhile,5-6 Low
14.04,,1,Percent,Percentage,25.77852534,17UJ,,2013,Worthwhile,5-6 Low
12.2,,1,Percent,Percentage,23.17011761,17UK,,2013,Worthwhile,5-6 Low
13.1,,1,Percent,Percentage,24.17024932,18UB,,2013,Worthwhile,5-6 Low
16.5,,1,Percent,Percentage,21.81214165,18UC,,2013,Worthwhile,5-6 Low
11.47,,1,Percent,Percentage,32.26590062,18UD,,2013,Worthwhile,5-6 Low
10.69,,1,Percent,Percentage,26.9749418,18UE,,2013,Worthwhile,5-6 Low
10.95,,1,Percent,Percentage,29.9724551,18UG,,2013,Worthwhile,5-6 Low
13.37,,1,Percent,Percentage,21.68435914,18UH,,2013,Worthwhile,5-6 Low
16.61,,1,Percent,Percentage,30.81542609,18UK,,2013,Worthwhile,5-6 Low
17.43,,1,Percent,Percentage,28.15723764,18UL,,2013,Worthwhile,5-6 Low
14.13,,1,Percent,Percentage,27.94841154,19UC,,2013,Worthwhile,5-6 Low
11.04,,1,Percent,Percentage,21.05241278,19UD,,2013,Worthwhile,5-6 Low
7.62,,1,Percent,Percentage,30.86617053,19UE,,2013,Worthwhile,5-6 Low
8.12,,1,Percent,Percentage,40.11602986,19UG,,2013,Worthwhile,5-6 Low
12.37,,1,Percent,Percentage,19.24708364,19UH,,2013,Worthwhile,5-6 Low
14.69,,1,Percent,Percentage,22.61883899,19UJ,,2013,Worthwhile,5-6 Low
19.82,,1,Percent,Percentage,19.00723094,21UC,,2013,Worthwhile,5-6 Low
16.69,,1,Percent,Percentage,21.57245892,21UD,,2013,Worthwhile,5-6 Low
11.14,,1,Percent,Percentage,23.85504874,21UF,,2013,Worthwhile,5-6 Low
17.63,,1,Percent,Percentage,24.90952435,21UG,,2013,Worthwhile,5-6 Low
11.91,,1,Percent,Percentage,18.35963819,21UH,,2013,Worthwhile,5-6 Low
13.07,,1,Percent,Percentage,20.99461824,22UB,,2013,Worthwhile,5-6 Low
17.54,,1,Percent,Percentage,17.47134401,22UC,,2013,Worthwhile,5-6 Low
19.43,,1,Percent,Percentage,28.20009956,22UD,,2013,Worthwhile,5-6 Low
21.94,,1,Percent,Percentage,25.48687598,22UE,,2013,Worthwhile,5-6 Low
11.66,,1,Percent,Percentage,18.92360321,22UF,,2013,Worthwhile,5-6 Low
17.37,,1,Percent,Percentage,19.63123324,22UG,,2013,Worthwhile,5-6 Low
7.9,,1,Percent,Percentage,37.37165342,22UH,,2013,Worthwhile,5-6 Low
31.22,,1,Percent,Percentage,17.96114094,22UJ,,2013,Worthwhile,5-6 Low
14.79,,1,Percent,Percentage,26.46994725,22UK,,2013,Worthwhile,5-6 Low
12.92,,1,Percent,Percentage,23.79802395,22UL,,2013,Worthwhile,5-6 Low
11,,1,Percent,Percentage,23.62782919,22UN,,2013,Worthwhile,5-6 Low
3.1,,1,Percent,Percentage,69.76980446,22UQ,,2013,Worthwhile,5-6 Low
14.51,,1,Percent,Percentage,21.4990017,23UB,,2013,Worthwhile,5-6 Low
6.4,,1,Percent,Percentage,42.02788337,23UC,,2013,Worthwhile,5-6 Low
17.96,,1,Percent,Percentage,22.16689431,23UD,,2013,Worthwhile,5-6 Low
18.46,,1,Percent,Percentage,19.16132719,23UE,,2013,Worthwhile,5-6 Low
9.88,,1,Percent,Percentage,27.89256173,23UF,,2013,Worthwhile,5-6 Low
12.3,,1,Percent,Percentage,23.119889,23UG,,2013,Worthwhile,5-6 Low
14.21,,1,Percent,Percentage,19.04755222,24UB,,2013,Worthwhile,5-6 Low
12.24,,1,Percent,Percentage,23.74552655,24UC,,2013,Worthwhile,5-6 Low
9.59,,1,Percent,Percentage,24.07374226,24UD,,2013,Worthwhile,5-6 Low
21.21,,1,Percent,Percentage,19.63581877,24UE,,2013,Worthwhile,5-6 Low
8.3,,1,Percent,Percentage,37.27184494,24UF,,2013,Worthwhile,5-6 Low
7.23,,1,Percent,Percentage,33.72788756,24UG,,2013,Worthwhile,5-6 Low
16.49,,1,Percent,Percentage,18.67110851,24UH,,2013,Worthwhile,5-6 Low
8.38,,1,Percent,Percentage,23.65834313,24UJ,,2013,Worthwhile,5-6 Low
14.53,,1,Percent,Percentage,23.34519144,24UL,,2013,Worthwhile,5-6 Low
13.61,,1,Percent,Percentage,20.45307219,24UN,,2013,Worthwhile,5-6 Low
12.88,,1,Percent,Percentage,26.9036558,24UP,,2013,Worthwhile,5-6 Low
13.69,,1,Percent,Percentage,22.63253923,26UB,,2013,Worthwhile,5-6 Low
20.15,,1,Percent,Percentage,18.30209509,26UC,,2013,Worthwhile,5-6 Low
11.99,,1,Percent,Percentage,31.90996038,26UD,,2013,Worthwhile,5-6 Low
10.08,,1,Percent,Percentage,31.58321351,26UE,,2013,Worthwhile,5-6 Low
15.75,,1,Percent,Percentage,19.87435748,26UF,,2013,Worthwhile,5-6 Low
15.76,,1,Percent,Percentage,19.40935148,26UG,,2013,Worthwhile,5-6 Low
14.17,,1,Percent,Percentage,31.62547446,26UH,,2013,Worthwhile,5-6 Low
9.79,,1,Percent,Percentage,27.23343546,26UJ,,2013,Worthwhile,5-6 Low
17.71,,1,Percent,Percentage,24.2232976,26UK,,2013,Worthwhile,5-6 Low
16.44,,1,Percent,Percentage,33.11210194,26UL,,2013,Worthwhile,5-6 Low
13.01,,1,Percent,Percentage,22.80699026,29UB,,2013,Worthwhile,5-6 Low
15.14,,1,Percent,Percentage,21.4424186,29UC,,2013,Worthwhile,5-6 Low
